item,Titre,et,createur,AnneeCreation,image,coord 2
http://www.wikidata.org/entity/Q23640066,Valentin Haüy,Valentin Haüy-Jacques Joseph Émile Badiou de la Tronchère,Jacques Joseph Émile Badiou de la Tronchère,1859,http://commons.wikimedia.org/wiki/Special:FilePath/Statue%20de%20Valentin%20Ha%C3%BCy.jpg,"48.8474, 2.3158"
http://www.wikidata.org/entity/Q18191199,Velléda contemplant la demeure d'Eudore,Velléda contemplant la demeure d'Eudore-Hippolyte Maindron,Hippolyte Maindron,1844,http://commons.wikimedia.org/wiki/Special:FilePath/Vell%C3%A9da%20contemplant%20la%20demeure%20d%27Eudore%2C%20Jardin%20du%20Luxembourg%2C%20Paris%2013%20November%202016.jpg,"48.8461, 2.3398"
http://www.wikidata.org/entity/Q23593691,Vent des batailles,Vent des batailles-Albert Féraud,Albert Féraud,,http://commons.wikimedia.org/wiki/Special:FilePath/P1160180%20Paris%20XVI%20square%20A%20et%20R%20Parodi%20rwk.jpg,"48.8765, 2.2815"
http://www.wikidata.org/entity/Q18191200,Vénus au dauphin,Vénus au dauphin-anonyme,anonyme,,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9nus%20au%20dauphin%2C%20Jardin%20du%20Luxembourg%2C%20Paris%202011.jpg,"48.8468, 2.336"
http://www.wikidata.org/entity/Q3564171,Vénus des Arts,Vénus des Arts-Arman,Arman,1992,,"48.8553, 2.33694"
http://www.wikidata.org/entity/Q18177096,Vénus Génitrix,Vénus Génitrix-Charles Dupaty,Charles Dupaty,1810,http://commons.wikimedia.org/wiki/Special:FilePath/Statue%20in%20the%20Jardin%20des%20Plantes%2C%20Paris%2023%20July%202014.jpg,"48.842, 2.358"
http://www.wikidata.org/entity/Q18191201,Vénus sortant du bain,Vénus sortant du bain-anonyme,anonyme,,http://commons.wikimedia.org/wiki/Special:FilePath/Venus%20sortant%20du%20bain%20statue.jpg,"48.8469, 2.3364"
http://www.wikidata.org/entity/Q23593778,Victor Hugo et les Muses,Victor Hugo et les Muses-Auguste Rodin,Auguste Rodin,1909,http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Rodin%2C%20Victor%20Hugo%20et%20les%20Muses%2C%201909.jpg,
http://www.wikidata.org/entity/Q23774335,Volute,Volute-Jean Laniau,Jean Laniau,,,"48.8366, 2.2907"
http://www.wikidata.org/entity/Q18191202,Vulcain,Vulcain-Pierre-Charles Bridan,Pierre-Charles Bridan,,http://commons.wikimedia.org/wiki/Special:FilePath/Vulcain%20Presentant%20les%20Armes%20qu%27il%20a%20Forg%C3%A9es.jpg,"48.8468, 2.3383"
http://www.wikidata.org/entity/Q23593574,Washington et La Fayette,Washington et La Fayette-Auguste Bartholdi,Auguste Bartholdi,1890,http://commons.wikimedia.org/wiki/Special:FilePath/Lafayette%20Washington%20Bartholdi%202.jpg,"48.868333, 2.293056"
http://www.wikidata.org/entity/Q23641896,Winston Churchill,Winston Churchill-Jean Cardot,Jean Cardot,1998,http://commons.wikimedia.org/wiki/Special:FilePath/Statues%20of%20Winston%20Churchill%20in%20Paris%201.jpg,"48.8653, 2.314"
http://www.wikidata.org/entity/Q3576150,Zouave du pont de l'Alma,Zouave du pont de l'Alma-Georges Diebolt,Georges Diebolt,1856,http://commons.wikimedia.org/wiki/Special:FilePath/Paris-zouave-pont-de-l-alma.jpg,"48.8638, 2.30201"
